time                           architecture cpu_name guest guestnice hardirq host   idle   iowait mtm     nice os     serial_no softirq steal sys    user
2023-12-05T16:35:17.516127949Z aarch64      cpu7     0     0         0       node-2 39.7   0.4    unknown 0    Ubuntu unknown   0.033   0     2.467  56.633
2023-12-05T16:35:47.508237402Z aarch64      cpu0     0     0         0       node-2 6.367  0.067  unknown 0    Ubuntu unknown   11.6    0     23.1   58.333
2023-12-05T16:35:47.508237402Z aarch64      cpu1     0     0         0       node-2 37.766 0.133  unknown 0    Ubuntu unknown   0.867   0     2.533  56.266
2023-12-05T16:35:47.508237402Z aarch64      cpu2     0     0         0       node-2 35.233 0.267  unknown 0    Ubuntu unknown   2.7     0     2.333  55.566
2023-12-05T16:35:47.508237402Z aarch64      cpu3     0     0         0       node-2 35.066 0.3    unknown 0    Ubuntu unknown   2.733   0     2.4    55.6
2023-12-05T16:35:47.508237402Z aarch64      cpu4     0     0         0       node-2 38.766 0.5    unknown 0    Ubuntu unknown   0.2     0     2.667  57.1
2023-12-05T16:35:47.508237402Z aarch64      cpu5     0     0         0       node-2 39.366 0.233  unknown 0    Ubuntu unknown   0.033   0     2.767  57.033
2023-12-05T16:35:47.508237402Z aarch64      cpu6     0     0         0       node-2 39.533 0.167  unknown 0    Ubuntu unknown   0.033   0     2.333  57.133
2023-12-05T16:35:47.508237402Z aarch64      cpu7     0     0         0       node-2 39.533 0.167  unknown 0    Ubuntu unknown   0.133   0     2.5    56.9
2023-12-05T16:36:17.51993504Z  aarch64      cpu0     0     0         0       node-2 6.4    0.033  unknown 0    Ubuntu unknown   11.2    0     24.6   57.166
2023-12-05T16:36:17.51993504Z  aarch64      cpu1     0     0         0       node-2 38.2   0.1    unknown 0    Ubuntu unknown   0.833   0     2.333  55.8
2023-12-05T16:36:17.51993504Z  aarch64      cpu2     0     0         0       node-2 35.666 0.267  unknown 0    Ubuntu unknown   2.767   0     2.2    55.233
2023-12-05T16:36:17.51993504Z  aarch64      cpu3     0     0         0       node-2 35.633 0.3    unknown 0    Ubuntu unknown   2.5     0     2.267  54.866
