time                           architecture cpu_name guest guestnice hardirq host   idle   iowait mtm     nice os     serial_no softirq steal sys    user
2023-12-06T13:11:34.388478105Z aarch64      cpu6     0     0         0       node-4 12.338 0.033  unknown 0    Ubuntu unknown   0.033   0     4.368  82.597
2023-12-06T13:11:34.388478105Z aarch64      cpu7     0     0         0       node-4 12.605 0.133  unknown 0    Ubuntu unknown   0.033   0     3.701  82.63
2023-12-06T13:12:04.565176293Z aarch64      cpu0     0     0         0       node-4 3.067  0.033  unknown 0    Ubuntu unknown   11      0     21.566 64.133
2023-12-06T13:12:04.565176293Z aarch64      cpu1     0     0         0       node-4 17.9   0      unknown 0    Ubuntu unknown   3.733   0     3.2    71.899
2023-12-06T13:12:04.565176293Z aarch64      cpu2     0     0         0       node-4 19.1   0      unknown 0    Ubuntu unknown   4.9     0     2.8    71.532
2023-12-06T13:12:04.565176293Z aarch64      cpu3     0     0         0       node-4 22.066 0      unknown 0    Ubuntu unknown   0.067   0     3.533  74.832
2023-12-06T13:12:04.565176293Z aarch64      cpu4     0     0         0       node-4 22     0      unknown 0    Ubuntu unknown   0.033   0     3.867  74.699
2023-12-06T13:12:04.565176293Z aarch64      cpu5     0     0         0       node-4 22.1   0      unknown 0    Ubuntu unknown   0.067   0     3.867  74.699
2023-12-06T13:12:04.565176293Z aarch64      cpu6     0     0         0       node-4 21.866 0.033  unknown 0    Ubuntu unknown   0       0     3.633  74.932
2023-12-06T13:12:04.565176293Z aarch64      cpu7     0     0         0       node-4 21.8   0.033  unknown 0    Ubuntu unknown   2.133   0     4.6    71.832
2023-12-06T13:12:34.621771377Z aarch64      cpu0     0     0         0       node-4 1.066  0      unknown 0    Ubuntu unknown   19.088  0     20.021 59.364
2023-12-06T13:12:34.621771377Z aarch64      cpu1     0     0         0       node-4 0.233  0      unknown 0    Ubuntu unknown   2.265   0     3.598  93.81
2023-12-06T13:12:34.621771377Z aarch64      cpu2     0     0         0       node-4 0.233  0      unknown 0    Ubuntu unknown   8.528   0     4.231  86.98
2023-12-06T13:12:34.621771377Z aarch64      cpu3     0     0         0       node-4 0.267  0      unknown 0    Ubuntu unknown   0.033   0     3.731  96.008
2023-12-06T13:12:34.621771377Z aarch64      cpu4     0     0         0       node-4 0.167  0      unknown 0    Ubuntu unknown   0.033   0     3.898  95.875
2023-12-06T13:12:34.621771377Z aarch64      cpu5     0     0         0       node-4 0.133  0      unknown 0    Ubuntu unknown   0       0     4.664  95.175
2023-12-06T13:12:34.621771377Z aarch64      cpu6     0     0         0       node-4 0.133  0      unknown 0    Ubuntu unknown   0.033   0     5.53   94.309
2023-12-06T13:12:34.621771377Z aarch64      cpu7     0     0         0       node-4 0.2    0      unknown 0    Ubuntu unknown   0.5     0     4.464  94.742
2023-12-06T13:13:04.404515551Z aarch64      cpu0     0     0         0       node-4 4.503  0      unknown 0    Ubuntu unknown   17.677  0     19.745 57.401
2023-12-06T13:13:04.404515551Z aarch64      cpu1     0     0         0       node-4 27.616 0.133  unknown 0    Ubuntu unknown   0.934   0     2.468  67.573
2023-12-06T13:13:04.404515551Z aarch64      cpu2     0     0         0       node-4 25.582 0.1    unknown 0    Ubuntu unknown   4.202   0     1.968  65.405
2023-12-06T13:13:04.404515551Z aarch64      cpu3     0     0         0       node-4 29.017 0      unknown 0    Ubuntu unknown   0       0     3.402  67.273
2023-12-06T13:13:04.404515551Z aarch64      cpu4     0     0         0       node-4 29.117 0.033  unknown 0    Ubuntu unknown   0       0     3.102  67.273
2023-12-06T13:13:04.404515551Z aarch64      cpu5     0     0         0       node-4 29.217 0      unknown 0    Ubuntu unknown   0       0     3.569  67.006
2023-12-06T13:13:04.404515551Z aarch64      cpu6     0     0         0       node-4 28.65  0.033  unknown 0    Ubuntu unknown   0       0     2.768  68.341
2023-12-06T13:13:04.404515551Z aarch64      cpu7     0     0         0       node-4 28.617 0.033  unknown 0    Ubuntu unknown   0.033   0     3.435  67.34
2023-12-06T13:13:34.549517853Z aarch64      cpu0     0     0         0       node-4 2.133  0      unknown 0    Ubuntu unknown   12.732  0     21.265 63.496
2023-12-06T13:13:34.549517853Z aarch64      cpu1     0     0         0       node-4 9.466  0      unknown 0    Ubuntu unknown   5.6     0     3.866  80.895
2023-12-06T13:13:34.549517853Z aarch64      cpu2     0     0         0       node-4 8.699  0      unknown 0    Ubuntu unknown   2.233   0     5.066  83.394
2023-12-06T13:13:34.549517853Z aarch64      cpu3     0     0         0       node-4 9.866  0      unknown 0    Ubuntu unknown   5       0     3.833  81.361
2023-12-06T13:13:34.549517853Z aarch64      cpu4     0     0         0       node-4 9.933  0      unknown 0    Ubuntu unknown   0.067   0     4.366  85.828
2023-12-06T13:13:34.549517853Z aarch64      cpu5     0     0         0       node-4 10.033 0      unknown 0    Ubuntu unknown   0.067   0     4.966  84.994
2023-12-06T13:13:34.549517853Z aarch64      cpu6     0     0         0       node-4 9.833  0      unknown 0    Ubuntu unknown   0.033   0     4.133  86.194
2023-12-06T13:13:34.549517853Z aarch64      cpu7     0     0         0       node-4 9.866  0      unknown 0    Ubuntu unknown   0       0     5.066  85.128
2023-12-06T13:14:04.408693668Z aarch64      cpu0     0     0         0       node-4 3.367  0.033  unknown 0    Ubuntu unknown   10.801  0     20.168 64.97
2023-12-06T13:14:04.408693668Z aarch64      cpu1     0     0         0       node-4 9.134  0.067  unknown 0    Ubuntu unknown   7.834   0     3.734  77.537
2023-12-06T13:14:04.408693668Z aarch64      cpu2     0     0         0       node-4 11.267 0.033  unknown 0    Ubuntu unknown   0.067   0     3.4    84.771
2023-12-06T13:14:04.408693668Z aarch64      cpu3     0     0         0       node-4 10.401 0.033  unknown 0    Ubuntu unknown   6.7     0     2.167  79.371
2023-12-06T13:14:04.408693668Z aarch64      cpu4     0     0         0       node-4 11.534 0.033  unknown 0    Ubuntu unknown   0.033   0     3.634  84.404
2023-12-06T13:14:04.408693668Z aarch64      cpu5     0     0         0       node-4 11.567 0.1    unknown 0    Ubuntu unknown   0       0     3.934  83.904
